議員名,単語A,単語B,共起回数
岡川大記,二十歳,斉唱,2
岡川大記,二十歳,集い,2
岡川大記,入学式,教育,2
岡川大記,入学式,斉唱,2
岡川大記,卒業式,教育,2
岡川大記,卒業式,斉唱,2
岡川大記,国家,国歌,2
岡川大記,国家,国民の祝日,2
岡川大記,国家,成人の日,2
岡川大記,国家,斉唱,2
岡川大記,国家,集い,2
岡川大記,国歌,国民の祝日,2
岡川大記,国歌,成人の日,2
岡川大記,国歌,教育,2
岡川大記,国歌,斉唱,3
岡川大記,国歌,集い,2
岡川大記,国民の祝日,成人の日,2
岡川大記,国民の祝日,斉唱,2
岡川大記,国民の祝日,集い,2
岡川大記,式典,教育,2
岡川大記,式典,斉唱,2
岡川大記,成人の日,斉唱,2
岡川大記,成人の日,集い,2
岡川大記,教育,斉唱,2
岡川大記,斉唱,集い,2
岡本のぶ子,ペイ,予算,2
岡本のぶ子,ペイ,区長,4
岡本のぶ子,ペイ,商店街,5
岡本のぶ子,ペイ,財政,2
岡本のぶ子,ペイ,防災,2
岡本のぶ子,ペイ,高齢者,3
岡本のぶ子,予算,人材,3
岡本のぶ子,予算,区長,3
岡本のぶ子,予算,商店街,2
岡本のぶ子,予算,学校,3
岡本のぶ子,予算,支援,10
岡本のぶ子,予算,財源,3
岡本のぶ子,予算,防災,3
岡本のぶ子,予算,高齢者,4
岡本のぶ子,交流,交通,2
岡本のぶ子,交流,図書館,2
岡本のぶ子,交流,支援,2
岡本のぶ子,交通,図書館,2
岡本のぶ子,交通,学校,2
岡本のぶ子,交通,支援,2
岡本のぶ子,交通,防災,2
岡本のぶ子,人材,学校,5
岡本のぶ子,人材,就労,2
岡本のぶ子,人材,支援,7
岡本のぶ子,区長,商店街,2
岡本のぶ子,区長,学校,3
岡本のぶ子,区長,支援,4
岡本のぶ子,区長,財政,3
岡本のぶ子,区長,防災,5
岡本のぶ子,区長,高齢者,4
岡本のぶ子,商店街,財政,2
岡本のぶ子,図書館,支援,2
岡本のぶ子,学校,支援,12
岡本のぶ子,学校,改革,2
岡本のぶ子,学校,財政,3
岡本のぶ子,学校,防災,2
岡本のぶ子,就労,支援,3
岡本のぶ子,支援,改革,2
岡本のぶ子,支援,防災,7
岡本のぶ子,支援,高齢者,3
岡本のぶ子,防災,高齢者,3
岡本のぶ子,ペイ,個店,3
岡本のぶ子,ペイ,寄与,2
岡本のぶ子,ペイ,還元,3
岡本のぶ子,商店街,寄与,2
岡本のぶ子,商店街,還元,2
岡本のぶ子,寄与,還元,2
岡本のぶ子,ペイ,振興,2
岡本のぶ子,ペイ,組合,2
岡本のぶ子,商店街,振興,2
岡本のぶ子,商店街,組合,2
岡本のぶ子,振興,組合,2
岡本のぶ子,カフェ,認知症,5
岡本のぶ子,グループ,支援,2
岡本のぶ子,グループ,防災,2
岡本のぶ子,ファミサポ,上乗せ,2
岡本のぶ子,ファミサポ,会員,3
岡本のぶ子,ファミサポ,報酬,2
岡本のぶ子,ファミサポ,子育て,2
岡本のぶ子,ファミサポ,援助,3
岡本のぶ子,ファミサポ,支援,2
岡本のぶ子,ファミサポ,東京都,2
岡本のぶ子,ホーム,支援,2
岡本のぶ子,上乗せ,会員,2
岡本のぶ子,上乗せ,報酬,2
岡本のぶ子,上乗せ,子育て,2
岡本のぶ子,上乗せ,援助,2
岡本のぶ子,上乗せ,支援,3
岡本のぶ子,上乗せ,東京都,3
岡本のぶ子,中学校,支援,5
岡本のぶ子,中学校,東京都,4
岡本のぶ子,会員,報酬,2
岡本のぶ子,会員,子育て,4
岡本のぶ子,会員,援助,5
岡本のぶ子,会員,支援,2
岡本のぶ子,会員,東京都,3
岡本のぶ子,報酬,子育て,2
岡本のぶ子,報酬,援助,2
岡本のぶ子,報酬,支援,3
岡本のぶ子,報酬,東京都,2
岡本のぶ子,子育て,援助,4
岡本のぶ子,子育て,支援,3
岡本のぶ子,子育て,東京都,4
岡本のぶ子,子育て,防災,2
岡本のぶ子,子育て,障害者,3
岡本のぶ子,平和,支援,2
岡本のぶ子,援助,支援,2
岡本のぶ子,援助,東京都,3
岡本のぶ子,支援,東京都,7
岡本のぶ子,支援,認知症,3
岡本のぶ子,支援,重度,2
岡本のぶ子,支援,障害者,4
岡本のぶ子,東京都,防災,3
岡本のぶ子,東京都,障害者,2
岡本のぶ子,重度,障害者,2
岡本のぶ子,防災,障害者,2
岡本のぶ子,アプローチ,インセンティブ,2
岡本のぶ子,アプローチ,予算,2
岡本のぶ子,アプローチ,予防,2
岡本のぶ子,アプローチ,介護,2
岡本のぶ子,アプローチ,介護保険,2
岡本のぶ子,アプローチ,元気,2
岡本のぶ子,アプローチ,外出,2
岡本のぶ子,アプローチ,推移,2
岡本のぶ子,アプローチ,構成,2
岡本のぶ子,アプローチ,第一号被保険者,2
岡本のぶ子,アプローチ,要介護,2
岡本のぶ子,アプローチ,要支援,2
岡本のぶ子,アプローチ,見える化,2
岡本のぶ子,アプローチ,認定,2
岡本のぶ子,アプローチ,連動,2
岡本のぶ子,インセンティブ,予算,2
岡本のぶ子,インセンティブ,予防,2
岡本のぶ子,インセンティブ,介護,2
岡本のぶ子,インセンティブ,介護保険,2
岡本のぶ子,インセンティブ,元気,2
岡本のぶ子,インセンティブ,外出,2
岡本のぶ子,インセンティブ,推移,2
岡本のぶ子,インセンティブ,構成,2
岡本のぶ子,インセンティブ,第一号被保険者,2
岡本のぶ子,インセンティブ,要介護,2
岡本のぶ子,インセンティブ,要支援,2
岡本のぶ子,インセンティブ,見える化,2
岡本のぶ子,インセンティブ,認定,2
岡本のぶ子,インセンティブ,連動,2
岡本のぶ子,予算,予防,4
岡本のぶ子,予算,介護,5
岡本のぶ子,予算,介護保険,2
岡本のぶ子,予算,元気,2
岡本のぶ子,予算,外出,3
岡本のぶ子,予算,推移,4
岡本のぶ子,予算,構成,2
岡本のぶ子,予算,第一号被保険者,2
岡本のぶ子,予算,要介護,2
岡本のぶ子,予算,要支援,2
岡本のぶ子,予算,見える化,4
岡本のぶ子,予算,認定,2
岡本のぶ子,予算,連動,2
岡本のぶ子,予防,介護,11
岡本のぶ子,予防,介護保険,4
岡本のぶ子,予防,元気,2
岡本のぶ子,予防,外出,4
岡本のぶ子,予防,推移,4
岡本のぶ子,予防,構成,4
岡本のぶ子,予防,第一号被保険者,4
岡本のぶ子,予防,要介護,4
岡本のぶ子,予防,要支援,2
岡本のぶ子,予防,見える化,5
岡本のぶ子,予防,認定,5
岡本のぶ子,予防,連動,2
岡本のぶ子,介護,介護保険,4
岡本のぶ子,介護,元気,2
岡本のぶ子,介護,外出,4
岡本のぶ子,介護,推移,4
岡本のぶ子,介護,構成,4
岡本のぶ子,介護,第一号被保険者,4
岡本のぶ子,介護,要介護,4
岡本のぶ子,介護,要支援,2
岡本のぶ子,介護,見える化,5
岡本のぶ子,介護,認定,5
岡本のぶ子,介護,連動,2
岡本のぶ子,介護保険,元気,2
岡本のぶ子,介護保険,外出,2
岡本のぶ子,介護保険,推移,4
岡本のぶ子,介護保険,構成,4
岡本のぶ子,介護保険,第一号被保険者,4
岡本のぶ子,介護保険,要介護,4
岡本のぶ子,介護保険,要支援,2
岡本のぶ子,介護保険,見える化,2
岡本のぶ子,介護保険,認定,4
岡本のぶ子,介護保険,連動,2
岡本のぶ子,元気,外出,2
岡本のぶ子,元気,推移,2
岡本のぶ子,元気,構成,2
岡本のぶ子,元気,第一号被保険者,2
岡本のぶ子,元気,要介護,2
岡本のぶ子,元気,要支援,2
岡本のぶ子,元気,見える化,2
岡本のぶ子,元気,認定,2
岡本のぶ子,元気,連動,2
岡本のぶ子,外出,推移,2
岡本のぶ子,外出,構成,2
岡本のぶ子,外出,第一号被保険者,2
岡本のぶ子,外出,要介護,2
岡本のぶ子,外出,要支援,2
岡本のぶ子,外出,見える化,3
岡本のぶ子,外出,認定,2
岡本のぶ子,外出,連動,2
岡本のぶ子,推移,構成,4
岡本のぶ子,推移,第一号被保険者,4
岡本のぶ子,推移,要介護,4
岡本のぶ子,推移,要支援,2
岡本のぶ子,推移,見える化,2
岡本のぶ子,推移,認定,4
岡本のぶ子,推移,連動,2
岡本のぶ子,構成,第一号被保険者,4
岡本のぶ子,構成,要介護,4
岡本のぶ子,構成,要支援,2
岡本のぶ子,構成,見える化,2
岡本のぶ子,構成,認定,4
岡本のぶ子,構成,連動,2
岡本のぶ子,第一号被保険者,要介護,4
岡本のぶ子,第一号被保険者,要支援,2
岡本のぶ子,第一号被保険者,見える化,2
岡本のぶ子,第一号被保険者,認定,4
岡本のぶ子,第一号被保険者,連動,2
岡本のぶ子,要介護,要支援,2
岡本のぶ子,要介護,見える化,2
岡本のぶ子,要介護,認定,4
岡本のぶ子,要介護,連動,2
岡本のぶ子,要支援,見える化,2
岡本のぶ子,要支援,認定,2
岡本のぶ子,要支援,連動,2
岡本のぶ子,見える化,認定,3
岡本のぶ子,見える化,連動,2
岡本のぶ子,認定,連動,2
岡本のぶ子,ケアシステム,予防,2
岡本のぶ子,ケアシステム,介護,4
岡本のぶ子,ケアシステム,介護保険,2
岡本のぶ子,ケアシステム,公表,2
岡本のぶ子,ケアシステム,到来,2
岡本のぶ子,ケアシステム,包括,5
岡本のぶ子,ケアシステム,団塊の世代,3
岡本のぶ子,ケアシステム,後期,3
岡本のぶ子,ケアシステム,推移,2
岡本のぶ子,ケアシステム,東京都,2
岡本のぶ子,ケアシステム,構成,2
岡本のぶ子,ケアシステム,第一号被保険者,2
岡本のぶ子,ケアシステム,要介護,2
岡本のぶ子,ケアシステム,認定,2
岡本のぶ子,ケアシステム,速報,2
岡本のぶ子,ケアシステム,連続,2
岡本のぶ子,ケアシステム,重症化,2
岡本のぶ子,ケアシステム,集計,2
岡本のぶ子,ケアシステム,高齢者,4
岡本のぶ子,予防,公表,2
岡本のぶ子,予防,到来,2
岡本のぶ子,予防,包括,2
岡本のぶ子,予防,団塊の世代,2
岡本のぶ子,予防,後期,2
岡本のぶ子,予防,東京都,3
岡本のぶ子,予防,速報,2
岡本のぶ子,予防,連続,2
岡本のぶ子,予防,重症化,3
岡本のぶ子,予防,集計,2
岡本のぶ子,予防,高齢者,7
岡本のぶ子,介護,公表,3
岡本のぶ子,介護,到来,2
岡本のぶ子,介護,包括,4
岡本のぶ子,介護,団塊の世代,3
岡本のぶ子,介護,後期,3
岡本のぶ子,介護,東京都,3
岡本のぶ子,介護,速報,2
岡本のぶ子,介護,連続,2
岡本のぶ子,介護,重症化,3
岡本のぶ子,介護,集計,2
岡本のぶ子,介護,高齢者,11
岡本のぶ子,介護保険,公表,2
岡本のぶ子,介護保険,到来,2
岡本のぶ子,介護保険,包括,2
岡本のぶ子,介護保険,団塊の世代,2
岡本のぶ子,介護保険,後期,2
岡本のぶ子,介護保険,東京都,2
岡本のぶ子,介護保険,速報,2
岡本のぶ子,介護保険,連続,2
岡本のぶ子,介護保険,重症化,2
岡本のぶ子,介護保険,集計,2
岡本のぶ子,介護保険,高齢者,2
岡本のぶ子,公表,到来,2
岡本のぶ子,公表,包括,2
岡本のぶ子,公表,団塊の世代,2
岡本のぶ子,公表,後期,2
岡本のぶ子,公表,推移,2
岡本のぶ子,公表,東京都,3
岡本のぶ子,公表,構成,2
岡本のぶ子,公表,第一号被保険者,2
岡本のぶ子,公表,要介護,2
岡本のぶ子,公表,認定,2
岡本のぶ子,公表,速報,2
岡本のぶ子,公表,連続,2
岡本のぶ子,公表,重症化,2
岡本のぶ子,公表,集計,2
岡本のぶ子,公表,高齢者,3
岡本のぶ子,到来,包括,2
岡本のぶ子,到来,団塊の世代,2
岡本のぶ子,到来,後期,2
岡本のぶ子,到来,推移,2
岡本のぶ子,到来,東京都,2
岡本のぶ子,到来,構成,2
岡本のぶ子,到来,第一号被保険者,2
岡本のぶ子,到来,要介護,2
岡本のぶ子,到来,認定,2
岡本のぶ子,到来,速報,2
岡本のぶ子,到来,連続,2
岡本のぶ子,到来,重症化,2
岡本のぶ子,到来,集計,2
岡本のぶ子,到来,高齢者,2
岡本のぶ子,包括,団塊の世代,3
岡本のぶ子,包括,後期,3
岡本のぶ子,包括,推移,2
岡本のぶ子,包括,東京都,2
岡本のぶ子,包括,構成,2
岡本のぶ子,包括,第一号被保険者,2
岡本のぶ子,包括,要介護,2
岡本のぶ子,包括,認定,2
岡本のぶ子,包括,速報,2
岡本のぶ子,包括,連続,2
岡本のぶ子,包括,重症化,2
岡本のぶ子,包括,集計,2
岡本のぶ子,包括,高齢者,4
岡本のぶ子,団塊の世代,後期,3
岡本のぶ子,団塊の世代,推移,2
岡本のぶ子,団塊の世代,東京都,2
岡本のぶ子,団塊の世代,構成,2
岡本のぶ子,団塊の世代,第一号被保険者,2
岡本のぶ子,団塊の世代,要介護,2
岡本のぶ子,団塊の世代,認定,2
岡本のぶ子,団塊の世代,速報,2
岡本のぶ子,団塊の世代,連続,2
岡本のぶ子,団塊の世代,重症化,2
岡本のぶ子,団塊の世代,集計,2
岡本のぶ子,団塊の世代,高齢者,3
岡本のぶ子,後期,推移,2
岡本のぶ子,後期,東京都,2
岡本のぶ子,後期,構成,2
岡本のぶ子,後期,第一号被保険者,2
岡本のぶ子,後期,要介護,2
岡本のぶ子,後期,認定,2
岡本のぶ子,後期,速報,2
岡本のぶ子,後期,連続,2
岡本のぶ子,後期,重症化,2
岡本のぶ子,後期,集計,2
岡本のぶ子,後期,高齢者,3
岡本のぶ子,推移,東京都,2
岡本のぶ子,推移,速報,2
岡本のぶ子,推移,連続,2
岡本のぶ子,推移,重症化,2
岡本のぶ子,推移,集計,2
岡本のぶ子,推移,高齢者,2
岡本のぶ子,東京都,構成,2
岡本のぶ子,東京都,第一号被保険者,2
岡本のぶ子,東京都,要介護,2
岡本のぶ子,東京都,認定,2
岡本のぶ子,東京都,速報,2
岡本のぶ子,東京都,連続,2
岡本のぶ子,東京都,重症化,2
岡本のぶ子,東京都,集計,2
岡本のぶ子,東京都,高齢者,3
岡本のぶ子,構成,速報,2
岡本のぶ子,構成,連続,2
岡本のぶ子,構成,重症化,2
岡本のぶ子,構成,集計,2
岡本のぶ子,構成,高齢者,2
岡本のぶ子,第一号被保険者,速報,2
岡本のぶ子,第一号被保険者,連続,2
岡本のぶ子,第一号被保険者,重症化,2
岡本のぶ子,第一号被保険者,集計,2
岡本のぶ子,第一号被保険者,高齢者,2
岡本のぶ子,要介護,速報,2
岡本のぶ子,要介護,連続,2
岡本のぶ子,要介護,重症化,2
岡本のぶ子,要介護,集計,2
岡本のぶ子,要介護,高齢者,2
岡本のぶ子,認定,速報,2
岡本のぶ子,認定,連続,2
岡本のぶ子,認定,重症化,2
岡本のぶ子,認定,集計,2
岡本のぶ子,認定,高齢者,3
岡本のぶ子,速報,連続,2
岡本のぶ子,速報,重症化,2
岡本のぶ子,速報,集計,2
岡本のぶ子,速報,高齢者,2
岡本のぶ子,連続,重症化,2
岡本のぶ子,連続,集計,2
岡本のぶ子,連続,高齢者,2
岡本のぶ子,重症化,集計,2
岡本のぶ子,重症化,高齢者,3
岡本のぶ子,集計,高齢者,2
岡本のぶ子,お金,カフェ,2
岡本のぶ子,お金,タブレット,2
岡本のぶ子,お金,データ,2
岡本のぶ子,お金,ボランティア,2
岡本のぶ子,お金,一切,2
岡本のぶ子,お金,執行,2
岡本のぶ子,お金,実行,2
岡本のぶ子,お金,常設,2
岡本のぶ子,お金,形態,2
岡本のぶ子,お金,捻出,2
岡本のぶ子,お金,推移,2
岡本のぶ子,お金,支援策,2
岡本のぶ子,お金,法人,2
岡本のぶ子,お金,福祉,2
岡本のぶ子,お金,自主,2
岡本のぶ子,お金,認知症,2
岡本のぶ子,お金,費用,2
岡本のぶ子,お金,通算,2
岡本のぶ子,お金,高齢,2
岡本のぶ子,カフェ,タブレット,2
岡本のぶ子,カフェ,データ,2
岡本のぶ子,カフェ,ボランティア,2
岡本のぶ子,カフェ,一切,2
岡本のぶ子,カフェ,執行,2
岡本のぶ子,カフェ,実行,2
岡本のぶ子,カフェ,常設,4
岡本のぶ子,カフェ,形態,2
岡本のぶ子,カフェ,捻出,2
岡本のぶ子,カフェ,推移,2
岡本のぶ子,カフェ,支援策,2
岡本のぶ子,カフェ,法人,2
岡本のぶ子,カフェ,福祉,4
岡本のぶ子,カフェ,自主,2
岡本のぶ子,カフェ,費用,2
岡本のぶ子,カフェ,通算,2
岡本のぶ子,カフェ,高齢,2
